time,field,writeheader
-51.87805120157379,0.11039001046783163,true
-51.94233627121639,0.11396614661437307,true
-52.00662134085909,0.11719489713415861,true
-52.07090641050159,0.12004828905701793,true
-52.13519148014429,0.12249860018984847,true
-52.199476549786894,0.12451862635558071,true
-52.26376161942949,0.12608195792961036,true
-52.32804668907219,0.12716326299540448,true
-52.39233175871469,0.12773857432174165,true
-52.45661682835739,0.12778557727132395,true
-52.52090189799999,0.1272838956853748,true
-52.58518696764259,0.1262153727521329,true
-52.64947203728529,0.12456434385941444,true
-52.71375710692789,0.12231789845292984,true
-52.77804217657049,0.1194661279728196,true
-52.84232724621309,0.11600235702063688,true
-52.90661231585579,0.1119233550172361,true
-52.97089738549839,0.10722952574789205,true
-53.03518245514099,0.10192507235343318,true
-53.09946752478359,0.0960181355138764,true
-53.16375259442619,0.08952090278245872,true
-53.22803766406879,0.08244968726126727,true
-53.292322733711494,0.07482497406287511,true
-53.35660780335409,0.0666714332733048,true
-53.42089287299669,0.058017898417879694,true
-53.48517794263939,0.04889730973057233,true
-53.54946301228189,0.03934662183665407,true
-53.61374808192459,0.029406675775029045,true
-53.67803315156719,0.019122035607755106,true
-53.74231822120979,0.008540790187003199,true
-53.80660329085249,-0.0022856790288368076,true
-53.870888360495094,-0.013302962900981562,true
-53.93517343013769,-0.024453920759024347,true
-53.99945849978029,-0.03567900595361339,true
-54.06374356942299,-0.046916618706763585,true
-54.12802863906559,-0.05810348388178366,true
-54.19231370870709,-0.06917505104111485,true
-54.25659877834969,-0.08006591392717212,true
-54.32088384799239,-0.09071024629078597,true
-54.38516891763499,-0.10104225080612142,true
-54.44945398727759,-0.11099661765183706,true
-54.51373905692029,-0.12050898920734995,true
-54.57802412656279,-0.1295164272117635,true
-54.64230919620549,-0.13795787866239628,true
-54.70659426584819,-0.14577463669077378,true
-54.77087933549069,-0.15291079264696392,true
-54.83516440513339,-0.15931367564854854,true
-54.89944947477589,-0.1649342759083098,true
-54.96373454441859,-0.16972764824459805,true
-55.02801961406119,-0.17365329229974816,true
-55.09230468370379,-0.17667550614398253,true
-55.15658975334649,-0.1787637101238406,true
-55.22087482298909,-0.17989273802392355,true
-55.28515989263169,-0.18004309284698272,true
-55.34944496227429,-0.17920116477823006,true
-55.41373003191699,-0.17735940918310175,true
-55.47801510155959,-0.17451648279123372,true
-55.54230017120219,-0.17067733654063047,true
-55.606585240844794,-0.1658532638922409,true
-55.67087031048739,-0.160061903773606,true
-55.73515538013009,-0.1533271976679878,true
-55.79944044977269,-0.145679300729411,true
-55.86372551941529,-0.13715444717127917,true
-55.92801058905789,-0.12779477054354435,true
-55.99229565870059,-0.11764807987769493,true
-56.05658072834309,-0.10676759303696638,true
-56.12086579798579,-0.09521162895812134,true
-56.18515086762839,-0.08304326080788672,true
-56.24943593727099,-0.07032993239879025,true
-56.31372100691369,-0.05714304051293591,true
-56.37800607655629,-0.04355748606557238,true
-56.44229114619889,-0.029651197300696597,true
-56.50657621584149,-0.015504628446128096,true
-56.57086128548419,-0.0012002374634546983,true
-56.63514635512679,0.013178053292834465,true
-56.69943142476829,0.02754540954441178,true
-56.763716494412094,0.04181664660737122,true
-56.828001564053594,0.05590679579725769,true
-56.89228663369619,0.06973167150871293,true
-56.95657170333879,0.08320843474202494,true
-57.02085677298149,0.09625614886764208,true
-57.08514184262399,0.1087963234726965,true
-57.14942691226669,0.1207534422203564,true
-57.21371198190939,0.13205547077267857,true
-57.27799705155189,0.14263434097957675,true
-57.34228212119459,0.15242640771928226,true
-57.40656719083709,0.1613728749877227,true
-57.47085226047979,0.1694201880738008,true
-57.53513733012249,0.17652038892259336,true
-57.59942239976499,0.18263143207678909,true
-57.66370746940769,0.18771745889579294,true
-57.72799253905029,0.1917490280792539,true
-57.79227760869289,0.19470330086454324,true
-57.85656267833549,0.19656417962304892,true
-57.92084774797819,0.1973223989450414,true
-57.98513281762079,0.19697556867426536,true
-58.04941788726339,0.19552816872816567,true
-58.11370295690599,0.19299149591464895,true
-58.17798802654859,0.18938356332835576,true
-58.24227309619129,0.18472895327547073,true
-58.30655816583389,0.17905862503308806,true
-58.37084323547649,0.1724096790940993,true
-58.43512830511909,0.16482507987864617,true
-58.499413374761794,0.1563533392056587,true
-58.56369844440439,0.14704816311032534,true
-58.62798351404699,0.13696806486315288,true
-58.69226858368959,0.12617594729139017,true
-58.75655365333219,0.11473865772207154,true
-58.82083872297489,0.10272651905606858,true
-58.88512379261749,0.09021284064286599,true
-58.94940886226009,0.07727341275510147,true
-59.013693931902694,0.06398598855931868,true
-59.077979001545394,0.050429757544221854,true
-59.14226407118799,0.03668481439965482,true
-59.20654914083059,0.02283162733847445,true
-59.27083421047329,0.008950509819683209,true
-59.33511928011589,-0.004878900434879705,true
-59.39940434975739,-0.018578151335515936,true
-59.46368941939999,-0.03207047156448472,true
-59.52797448904269,-0.04528124745086921,true
-59.59225955868519,-0.05813847825527694,true
-59.65654462832789,-0.07057320674947311,true
-59.72082969797059,-0.0825199222100863,true
-59.78511476761309,-0.09391693320109289,true
-59.84939983725579,-0.1047067077944872,true
-59.91368490689829,-0.11483617916985416,true
-59.97796997654099,-0.1242570148388029,true
-60.04225504618369,-0.13292584805663132,true
-60.10654011582619,-0.14080447030831492,true
-60.17082518546889,-0.14785998408604786,true
-60.23511025511149,-0.15406491550817528,true
-60.29939532475409,-0.15939728666151,true
-60.36368039439679,-0.1638406478778226,true
-60.42796546403939,-0.16738407047786596,true
-60.49225053368199,-0.17002210082988178,true
-60.55653560332459,-0.1717546768714476,true
-60.62082067296719,-0.17258700853122627,true
-60.68510574260979,-0.17252942375826433,true
-60.74939081225249,-0.1715971821187348,true
-60.813675881895094,-0.1698102581513842,true
-60.87796095153769,-0.16719309688160597,true
-60.94224602118029,-0.16377434407839767,true
-61.00653109082299,-0.15958655399711302,true
-61.07081616046559,-0.15466587748275662,true
-61.13510123010819,-0.14905173341272407,true
-61.19938629975079,-0.14278646653376276,true
-61.26367136939339,-0.13591499479517738,true
-61.32795643903609,-0.12848444929885844,true
-61.392241508678694,-0.12054380997678027,true
-61.45652657832129,-0.112143540068643,true
-61.52081164796389,-0.10333522240705972,true
-61.58509671760659,-0.09417120042607126,true
-61.64938178724919,-0.084704226692021,true
-61.71366685689179,-0.07498712161537839,true
-61.77795192653449,-0.06507244483960119,true
-61.84223699617709,-0.055012181620419466,true
-61.90652206581859,-0.04485744630802134,true
-61.970807135461186,-0.03465820482768734,true
-62.03509220510389,-0.02446301782377312,true
-62.09937727474639,-0.014318805889978024,true
-62.163662344389095,-0.004270638058071518,true
-62.22794741403179,0.005638455539756922,true
-62.2922324836743,0.015367646180411816,true
